Genome ID,Resistant Phenotype,Genome Status,Genome Quality,MLST,BioProject Accession,Isolation Country,Geographic Location,Collection Year,gyrA_BUGGY,gyrA_STRICT,gyrA_fq_mut,parC_fq_mut,qnrA,qnrB,qnrS,oqxA,oqxB,aac6_Ib_cr
562.140856,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA530794,USA,"St. Louis, Missouri",2017.0,1,1,1,1,0,0,0,0,0,0
562.22589,Susceptible,WGS,Good,MLST.ecoli_achtman_4.569,PRJEB4681,United Kingdom,,2009.0,0,0,0,0,0,0,0,0,0,0
562.97424,Resistant,WGS,Good,MLST.ecoli_achtman_4.69,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.99122,Resistant,WGS,Good,MLST.ecoli_achtman_4.43,,Norway,,2011.0,1,1,1,1,0,0,0,0,0,1
562.98976,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5451,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.99170,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.57450,Resistant,WGS,Good,MLST.ecoli_achtman_4.46,,Thailand,,2015.0,1,1,1,1,0,0,0,0,0,0
562.100553,Resistant,WGS,Good,MLST.ecoli_achtman_4.1193,,Norway,,2016.0,1,1,1,1,0,0,0,0,0,0
562.98120,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.100682,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.97851,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.145397,Susceptible,WGS,Good,MLST.ecoli_achtman_4.155,PRJNA273513,Canada,British Columbia,2006.0,1,0,0,0,0,0,0,0,0,0
562.99997,Susceptible,WGS,Good,MLST.ecoli_achtman_4.80,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.97889,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.57400,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Thailand,,2015.0,1,0,0,0,0,0,1,0,0,0
562.23195,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJEB4681,United Kingdom,,2004.0,1,1,1,1,0,0,0,0,0,1
562.22613,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.98907,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2010.0,1,1,1,0,0,0,0,0,0,0
562.22812,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.98356,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.56829,Resistant,WGS,Good,MLST.ecoli_achtman_4.420,,Germany,Brandenburg,2012.0,1,1,1,0,0,0,0,0,0,0
562.99483,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2013.0,1,1,1,0,0,0,0,0,0,0
562.42786,Resistant,WGS,Good,MLST.ecoli_achtman_4.405,PRJNA278886,USA,USA:Boston,2014.0,1,1,1,1,0,0,0,0,0,1
562.73386,Resistant,WGS,Good,MLST.ecoli_achtman_4.1196,PRJEB34557,Spain,Barcelona,2013.0,1,1,1,1,0,0,0,0,0,0
562.97858,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.100667,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.96844,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,United Kingdom,,,1,0,0,1,0,0,0,0,0,0
562.96865,Susceptible,WGS,Good,MLST.ecoli_achtman_4.155,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100193,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.98398,Susceptible,WGS,Good,MLST.ecoli_achtman_4.46,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.31464,Susceptible,WGS,Good,MLST.ecoli_achtman_4.2332,PRJEB23541,Tanzania,Moshi,2013.0,0,0,0,0,0,0,0,0,0,0
562.135594,Resistant,WGS,Good,MLST.ecoli_achtman_4.405,,India,Chattisgarh (Jan Swasthya Sahyog),2019.0,1,1,1,1,0,0,0,0,0,0
562.97950,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10401,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98278,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1882,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
562.99477,Susceptible,WGS,Good,MLST.ecoli_achtman_4.355,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.98894,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.42848,Resistant,WGS,Good,MLST.ecoli_achtman_4.1193,PRJNA288601,USA,United States,2014.0,1,1,1,1,0,0,0,0,0,0
562.145372,Resistant,WGS,Good,MLST.Escherichia_coli_1.448,PRJNA925003,India,Chattisgarh,,1,0,0,0,0,0,1,0,0,0
562.22801,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.98505,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2008.0,1,0,0,0,0,0,0,0,0,0
562.99210,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.98563,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2008.0,1,0,0,0,0,0,0,0,0,0
562.22652,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.98420,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.22612,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.22449,Susceptible,WGS,Good,MLST.ecoli_achtman_4.93,PRJEB4681,United Kingdom,,2007.0,1,1,1,0,0,0,0,0,0,0
562.42853,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA288601,USA,United States,2014.0,1,1,1,1,0,0,0,0,0,0
562.22803,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.97504,Resistant,WGS,Good,MLST.ecoli_achtman_4.1193,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.65800,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,,Germany,North Rhine-Westphalia,,1,1,1,1,0,0,0,0,0,0
562.140845,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA530794,USA,"St. Louis, Missouri",2017.0,1,1,1,1,0,0,0,0,0,0
562.96786,Resistant,WGS,Good,MLST.ecoli_achtman_4.443,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.144995,Susceptible,WGS,Good,MLST.ecoli_achtman_4.443,PRJEB54735,Portugal,,2020.0,1,0,0,0,0,0,0,0,0,0
562.100041,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.42643,Resistant,WGS,Good,MLST.ecoli_achtman_4.491,PRJNA278886,USA,USA:Boston,2015.0,1,0,0,0,0,0,0,0,0,0
562.96591,Susceptible,WGS,Good,MLST.ecoli_achtman_4.4959,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.145424,Susceptible,WGS,Good,MLST.ecoli_achtman_4.155,PRJNA273513,Canada,British Columbia,2006.0,1,0,0,0,0,0,0,0,0,0
562.96467,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5351,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100319,Susceptible,WGS,Good,MLST.ecoli_achtman_4.968,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.96874,Susceptible,WGS,Good,MLST.ecoli_achtman_4.3877,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.99403,Susceptible,WGS,Good,MLST.ecoli_achtman_4.117,,Norway,,2012.0,1,1,1,0,0,0,0,0,0,0
562.98321,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10231,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
562.96445,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.57455,Resistant,WGS,Good,MLST.ecoli_achtman_4.744,,Thailand,,2015.0,1,1,1,1,0,0,0,0,0,0
562.99648,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.57468,Susceptible,WGS,Good,MLST.ecoli_achtman_4.428,,Thailand,,2014.0,1,0,0,0,0,0,1,0,0,0
562.13502,Resistant,WGS,Good,MLST.ecoli_achtman_4.10,PRJNA322664,Brazil,Brazil: Santos,2013.0,1,0,0,0,0,0,0,0,0,0
562.73352,Susceptible,WGS,Good,MLST.ecoli_achtman_4.607,PRJEB34557,Spain,Barcelona,2013.0,1,0,0,0,1,0,0,0,0,0
562.22716,Susceptible,WGS,Good,MLST.ecoli_achtman_4.428,PRJEB4681,United Kingdom,,2011.0,0,0,0,0,0,0,0,0,0,0
562.99381,Susceptible,WGS,Good,MLST.ecoli_achtman_4.399,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.98653,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100624,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.100477,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.22735,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,PRJEB4681,United Kingdom,,2011.0,1,1,1,0,0,0,0,0,0,0
562.73373,Resistant,WGS,Good,MLST.ecoli_achtman_4.224,PRJEB34557,Spain,Barcelona,2013.0,1,1,1,1,0,0,0,0,0,0
562.97221,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7095,,United Kingdom,,,1,1,1,0,0,0,0,0,0,0
562.98651,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100121,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2015.0,1,1,1,1,0,0,0,0,0,0
562.96427,Resistant,WGS,Good,MLST.ecoli_achtman_4.443,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.96522,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.42861,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA288601,USA,United States,2013.0,1,1,1,1,0,0,0,0,0,1
562.42830,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,PRJNA288601,USA,United States,2014.0,1,1,1,1,0,0,0,0,0,0
562.99616,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.100823,Resistant,WGS,Good,MLST.ecoli_achtman_4.1193,,Norway,,2017.0,1,1,1,1,0,0,0,0,0,0
562.98235,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2006.0,1,1,1,1,0,0,0,0,0,0
562.45853,Susceptible,WGS,Good,MLST.ecoli_achtman_4.315,PRJNA510429,USA,"USA: Rochester, NY",2017.0,1,0,0,0,0,0,0,0,0,0
562.100932,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.57155,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,,,,1,0,0,0,0,0,0,0,0,0
562.97946,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98153,Susceptible,WGS,Good,MLST.ecoli_achtman_4.117,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.98885,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.96705,Resistant,WGS,Good,MLST.ecoli_achtman_4.1193,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.100842,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.97052,Resistant,WGS,Good,MLST.ecoli_achtman_4.1431,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.42670,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA278886,USA,USA:Boston,2016.0,1,1,1,1,0,0,0,0,0,1
562.98812,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.45662,Resistant,WGS,Good,MLST.ecoli_achtman_4.746,PRJNA522294,Pakistan,Pakistan:Islamabad,2017.0,1,1,1,1,0,0,0,0,0,0
562.100533,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.98224,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
562.98662,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.98402,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.42776,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA278886,USA,USA:Boston,2015.0,1,1,1,1,0,0,0,0,0,0
562.97400,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.57214,Susceptible,WGS,Good,MLST.ecoli_achtman_4.390,,,,2017.0,1,0,0,0,0,0,0,0,0,0
562.96998,Resistant,WGS,Good,MLST.ecoli_achtman_4.648,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.100182,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.98028,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.57122,Susceptible,WGS,Good,MLST.ecoli_achtman_4.398,,,,,1,0,0,0,0,0,0,0,0,0
562.98634,Resistant,WGS,Good,MLST.ecoli_achtman_4.393,,Norway,,2008.0,1,1,1,1,0,0,0,0,0,0
562.96935,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.97846,Resistant,WGS,Good,MLST.ecoli_achtman_4.405,,Norway,,2002.0,1,1,1,1,0,0,0,0,0,0
562.96607,Resistant,WGS,Good,MLST.ecoli_achtman_4.1196,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.97975,Susceptible,WGS,Good,MLST.ecoli_achtman_4.80,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98425,Susceptible,WGS,Good,MLST.ecoli_achtman_4.998,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.100043,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.99703,Susceptible,WGS,Good,MLST.ecoli_achtman_4.59,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.97172,Resistant,WGS,Good,MLST.ecoli_achtman_4.443,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.17359,Resistant,Complete,Good,MLST.ecoli_achtman_4.131,PRJNA383781,United Arab Emirates,"United Arab Emirates: Tawam Hospital, Al Ain",2009.0,1,1,1,1,0,0,0,0,0,0
562.97462,Susceptible,WGS,Good,MLST.ecoli_achtman_4.3006,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.98033,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1170,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.100217,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.100011,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.100841,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.96760,Resistant,WGS,Good,MLST.ecoli_achtman_4.354,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.99823,Susceptible,WGS,Good,MLST.ecoli_achtman_4.135,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.57437,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1056,,Thailand,,2015.0,1,0,0,0,0,0,1,0,0,0
562.99061,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.97780,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2002.0,1,0,0,0,0,0,0,0,0,0
562.98352,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2007.0,1,1,1,1,0,0,0,0,0,1
562.99279,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.97900,Susceptible,WGS,Good,MLST.ecoli_achtman_4.348,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.56762,Resistant,WGS,Good,MLST.ecoli_achtman_4.10,,Germany,North Rhine-Westphalia,2014.0,1,1,1,1,0,1,0,0,0,1
562.98953,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.57127,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,,,,1,1,1,0,0,0,0,0,0,0
562.56769,Resistant,WGS,Good,MLST.ecoli_achtman_4.224,,Germany,Hesse,2012.0,1,1,1,1,0,0,0,0,0,0
562.58622,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Pakistan,,,1,1,1,1,0,0,0,0,0,1
562.98075,Susceptible,WGS,Good,MLST.ecoli_achtman_4.607,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.100363,Susceptible,WGS,Good,MLST.ecoli_achtman_4.357,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.96439,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7101,,United Kingdom,,,1,0,0,0,0,1,0,0,0,0
562.99312,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.97880,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.98117,Resistant,WGS,Good,MLST.ecoli_achtman_4.393,,Norway,,2005.0,1,1,1,1,0,0,0,0,0,0
562.99501,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2012.0,1,1,1,1,0,0,0,0,0,1
562.99733,Susceptible,WGS,Good,MLST.ecoli_achtman_4.648,,Norway,,2013.0,1,1,1,1,0,0,0,0,0,1
562.30434,Resistant,Complete,Good,MLST.ecoli_achtman_4.156,PRJNA316321,,,,1,1,1,1,0,0,0,0,0,0
562.56802,Resistant,WGS,Good,MLST.ecoli_achtman_4.57,,Germany,Lower Saxony,2011.0,1,1,1,0,0,0,0,0,0,0
562.135586,Resistant,WGS,Good,MLST.ecoli_achtman_4.167,,India,Chattisgarh (Jan Swasthya Sahyog),2020.0,1,1,1,1,0,0,0,0,0,0
562.42850,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,PRJNA288601,USA,United States,2014.0,1,1,1,1,0,0,0,0,0,1
562.22828,Susceptible,WGS,Good,MLST.ecoli_achtman_4.421,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22829,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22830,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22831,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5346,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22832,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22833,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22834,Susceptible,WGS,Good,MLST.ecoli_achtman_4.967,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22835,Susceptible,WGS,Good,MLST.ecoli_achtman_4.405,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22836,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22837,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22838,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,PRJEB4681,United Kingdom,,2001.0,1,1,1,0,0,0,0,0,0,0
562.22839,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22840,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,PRJEB4681,United Kingdom,,2001.0,1,1,1,0,0,0,0,0,0,0
562.22841,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22842,Susceptible,WGS,Good,MLST.ecoli_achtman_4.681,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22843,Resistant,WGS,Good,MLST.ecoli_achtman_4.155,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,0
562.22844,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22845,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22846,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22847,Resistant,WGS,Good,MLST.ecoli_achtman_4.405,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,1
562.22848,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22849,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22850,Susceptible,WGS,Good,MLST.ecoli_achtman_4.126,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22851,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22852,Susceptible,WGS,Good,MLST.ecoli_achtman_4.550,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22853,Susceptible,WGS,Good,MLST.ecoli_achtman_4.372,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22854,Resistant,WGS,Good,MLST.ecoli_achtman_4.68,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,0
562.22855,Susceptible,WGS,Good,MLST.ecoli_achtman_4.80,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22856,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22857,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22858,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22859,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22860,Resistant,WGS,Good,MLST.ecoli_achtman_4.405,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,1
562.22861,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1257,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22862,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22863,Susceptible,WGS,Good,MLST.ecoli_achtman_4.91,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22864,Susceptible,WGS,Good,MLST.ecoli_achtman_4.79,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22865,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,0
562.22866,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22867,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,PRJEB4681,United Kingdom,,2001.0,1,1,1,1,0,0,0,0,0,0
562.22868,Resistant,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22869,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22870,Susceptible,WGS,Good,MLST.ecoli_achtman_4.372,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22871,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22881,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22882,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22883,Susceptible,WGS,Good,MLST.ecoli_achtman_4.357,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
562.22884,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2001.0,0,0,0,0,0,0,0,0,0,0
