Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57446","Escherichia coli strain F1_9_ERB1","fig|562.57446.peg.5167",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.57441","Escherichia coli strain F1_7_ERB1","fig|562.57441.peg.4757",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Qnr",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,23,100,100,"2e-23"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.56771","Escherichia coli strain 1043-14","fig|562.56771.peg.4921","PU66_25085",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.45649","Escherichia coli strain EC_03","fig|562.45649.peg.204","EXX01_24205",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57385","Escherichia coli strain W1_10_ERB1","fig|562.57385.peg.4671",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45596","Escherichia coli strain EC_90","fig|562.45596.peg.5218","EXX84_24420",,"WP_064186845.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS13",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57465","Escherichia coli strain PB412","fig|562.57465.peg.4901",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","NDARO","562.57241","Escherichia coli strain 24742_1#352","fig|562.57241.peg.4565",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57425","Escherichia coli strain W2_3_ERG14","fig|562.57425.peg.4479",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57419","Escherichia coli strain W2_4_ERB4","fig|562.57419.peg.4623",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.100703","Escherichia coli a2594be4-7bb8-11e9-a8d3-68b59976a384","fig|562.100703.peg.4695",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.144913","Escherichia coli MGL_87","fig|562.144913.peg.5139",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57506","Escherichia coli strain PB456","fig|562.57506.peg.5007",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.57437","Escherichia coli strain W2_9_ERB2","fig|562.57437.peg.4717",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.45632","Escherichia coli strain EC_32","fig|562.45632.peg.4355","EXX30_24685",,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.144929","Escherichia coli MGL_1560","fig|562.144929.peg.5075",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.58628","Escherichia coli strain PH135","fig|562.58628.peg.543",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.57424","Escherichia coli strain W2_3_ERB9","fig|562.57424.peg.1614",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.97019","Escherichia coli VREC1122","fig|562.97019.peg.4977",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57424","Escherichia coli strain W2_3_ERB9","fig|562.57424.peg.1614",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97110","Escherichia coli VRES1354","fig|562.97110.peg.4401",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.57438","Escherichia coli strain W3_1_ERB3","fig|562.57438.peg.4640",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,51,86,100,"4e-63"
"BLAT","Antibiotic Resistance","NDARO","562.57461","Escherichia coli strain W2_15_ERB1","fig|562.57461.peg.4880",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.97105","Escherichia coli VRES1352","fig|562.97105.peg.4466",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57448","Escherichia coli strain F1_7_ERG10B","fig|562.57448.peg.4683",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57469","Escherichia coli strain PB97","fig|562.57469.peg.5181",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.97103","Escherichia coli VRES1347","fig|562.97103.peg.4439",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57446","Escherichia coli strain F1_9_ERB1","fig|562.57446.peg.5167",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.144936","Escherichia coli MGL_153","fig|562.144936.peg.4843",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.100374","Escherichia coli 093ec334-7bb9-11e9-a8d3-68b59976a384","fig|562.100374.peg.5091",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57416","Escherichia coli strain W2_13_ERB6","fig|562.57416.peg.4741",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57469","Escherichia coli strain PB97","fig|562.57469.peg.5181",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42687","Escherichia coli strain 240","fig|562.42687.peg.4820",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42648","Escherichia coli strain 149","fig|562.42648.peg.4938",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57443","Escherichia coli strain F1_8_ERG5","fig|562.57443.peg.5323",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.57457","Escherichia coli strain PB251","fig|562.57457.peg.4992",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.135560","Escherichia coli MGL_106","fig|562.135560.peg.4690",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97019","Escherichia coli VREC1122","fig|562.97019.peg.4977",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.135579","Escherichia coli MGL_1560","fig|562.135579.peg.5080",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58736","Escherichia coli strain 15062645","fig|562.58736.peg.5107",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57417","Escherichia coli strain W2_2_ERB4","fig|562.57417.peg.4328",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.57400","Escherichia coli strain W2_10_ERB1","fig|562.57400.peg.3936",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.135589","Escherichia coli MGL_133","fig|562.135589.peg.5145",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.57393","Escherichia coli strain W1_4_ERB1","fig|562.57393.peg.4564",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.42687","Escherichia coli strain 240","fig|562.42687.peg.4820",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57441","Escherichia coli strain F1_7_ERB1","fig|562.57441.peg.4706",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,84,100,100,"1e-109"
"BLAT","Antibiotic Resistance","CARD","562.45628","Escherichia coli strain EC_33_B","fig|562.45628.peg.3995","EXX31_24445",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.144911","Escherichia coli MGL_106","fig|562.144911.peg.4675",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57425","Escherichia coli strain W2_3_ERG14","fig|562.57425.peg.4479",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.42733","Escherichia coli strain 399","fig|562.42733.peg.4947",,,"WP_012537714.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS2",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.57417","Escherichia coli strain W2_2_ERB4","fig|562.57417.peg.4328",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57443","Escherichia coli strain F1_8_ERG5","fig|562.57443.peg.5323",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.97109","Escherichia coli VRES1346","fig|562.97109.peg.4436",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.57439","Escherichia coli strain W3_1_ERB5","fig|562.57439.peg.1114",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57461","Escherichia coli strain W2_15_ERB1","fig|562.57461.peg.4880",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.100374","Escherichia coli 093ec334-7bb9-11e9-a8d3-68b59976a384","fig|562.100374.peg.5091",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.100160","Escherichia coli fc69f142-7bb8-11e9-a8d3-68b59976a384","fig|562.100160.peg.5249",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.135575","Escherichia coli MGL_118","fig|562.135575.peg.4732","R2R64_16340",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97114","Escherichia coli VRES1353","fig|562.97114.peg.4442",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.100374","Escherichia coli 093ec334-7bb9-11e9-a8d3-68b59976a384","fig|562.100374.peg.5091","AWG52_27070",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.42686","Escherichia coli strain 24","fig|562.42686.peg.4753",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.97029","Escherichia coli VRES1198","fig|562.97029.peg.5004",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57461","Escherichia coli strain W2_15_ERB1","fig|562.57461.peg.4880",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.100014","Escherichia coli 8b1c8fea-7bb8-11e9-a8d3-68b59976a384","fig|562.100014.peg.4544",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57420","Escherichia coli strain W2_4_ERB1","fig|562.57420.peg.4800",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.100014","Escherichia coli 8b1c8fea-7bb8-11e9-a8d3-68b59976a384","fig|562.100014.peg.4544","ShiD9_010100016065",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97028","Escherichia coli VRES1199","fig|562.97028.peg.4977",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57370","Escherichia coli strain PB198","fig|562.57370.peg.4876",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.42686","Escherichia coli strain 24","fig|562.42686.peg.4753",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.45605","Escherichia coli strain EC_74","fig|562.45605.peg.4136","EXX70_23165",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57389","Escherichia coli strain W1_5_ERP10B","fig|562.57389.peg.4518",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.97025","Escherichia coli VRES1200","fig|562.97025.peg.5007",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.42702","Escherichia coli strain 279","fig|562.42702.peg.5056",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.57419","Escherichia coli strain W2_4_ERB4","fig|562.57419.peg.4623",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.42648","Escherichia coli strain 149","fig|562.42648.peg.4938",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.58784","Escherichia coli strain ENV326","fig|562.58784.peg.4899",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.45596","Escherichia coli strain EC_90","fig|562.45596.peg.5218","EXX84_24420",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,99,"1e-128"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57368","Escherichia coli strain PB163","fig|562.57368.peg.4591",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.57386","Escherichia coli strain W1_3_ERB1","fig|562.57386.peg.4997",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.45660","Escherichia coli strain EC_38","fig|562.45660.peg.4560","EXX38_24370",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.45615","Escherichia coli strain EC_27","fig|562.45615.peg.4128","EXX25_24130",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.57428","Escherichia coli strain W2_5_ERB6","fig|562.57428.peg.4409",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57402","Escherichia coli strain W2_11_ERB1","fig|562.57402.peg.4430",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.97021","Escherichia coli VRES1195","fig|562.97021.peg.4996",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57490","Escherichia coli strain PB305","fig|562.57490.peg.4000",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.31452","Escherichia coli strain KCRI-44 strain RDK37_44","fig|562.31452.peg.4120",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57393","Escherichia coli strain W1_4_ERB1","fig|562.57393.peg.4564",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
